gz_id;categoria;label;nombre;nombrehoy;santo;variantes;partido_generico;provincia_generica;region;fuente;id_largo
1000172;Pueblo;Amozoc;Asuncion Amozoc;;Asuncion;;Amozoc;Puebla;NES;tanck;Amozoc_Amozoc_NES_Pueblo
1000173;Villa;Atlixco;San Pedro Atlixco;;San Pedro;;Atlixco;Puebla;NES;tanck;Atlixco_Atlixco_NES_Villa
1000174;Pueblo;Chiautla;San Agustin Chiautla;;San Agustin;"Chiautla de la Sal;";Chiautla;Puebla;NES;tanck;Chiautla_Chiautla_NES_Pueblo
1000175;Pueblo;Chietla;San Francisco Chietla;;San Francisco;;Chietla;Puebla;NES;tanck;Chietla_Chietla_NES_Pueblo
1000176;Ciudad;Cholula;San Pedro Cholula;;San Pedro;;Cholula;Puebla;NES;tanck;Cholula_Cholula_NES_Ciudad
1000177;Pueblo;Huauchinango;Asuncion Huauchinango;;Asuncion;;Huauchinango;Puebla;NES;tanck;Huauchinango_Huauchinango_NES_Pueblo
1000178;Pueblo;Huayacocotla;San Pedro Huayacocotla;;San Pedro;;Huayacocotla;Puebla;NES;tanck;Huayacocotla_Huayacocotla_NES_Pueblo
1000179;Pueblo;Huejotzingo;San Miguel Huejotzingo;;San Miguel;;Huejotzingo;Puebla;NES;tanck;Huejotzingo_Huejotzingo_NES_Pueblo
1000180;Pueblo;Igualapa;San Juan Igualapa;;San Juan;;Igualapa;Puebla;NES;tanck;Igualapa_Igualapa_NES_Pueblo
1000181;Pueblo;Ometepec;Santiago Ometepec;;Santiago;;Igualapa;Puebla;NES;tanck;Ometepec_Igualapa_NES_Pueblo
1000182;Pueblo;Izucar;Santo Domingo Izucar;;Santo Domingo;;Izucar;Puebla;NES;tanck;Izucar_Izucar_NES_Pueblo
1000183;Pueblo;San Juan de Los Llanos;San Juan de Los Llanos;;;;San Juan Llanos;Puebla;NES;tanck;San Juan de Los Llanos_San Juan Llanos_NES_Pueblo
1000184;Pueblo;Tecali;Santiago Tecali;;Santiago;;Tecali;Puebla;NES;tanck;Tecali_Tecali_NES_Pueblo
1000185;Ciudad;Tehuacan;Tehuacan de las Granadas;;Concepcion;;Tehuacan;Puebla;NES;tanck;Tehuacan_Tehuacan_NES_Ciudad
1000186;Ciudad;Tepeaca;San Francisco Tepeaca;;San Francisco;Segura de la Frontera;Tepeaca;Puebla;NES;tanck;Tepeaca_Tepeaca_NES_Ciudad
1000187;Pueblo;Tepexi de La Seda;Santo Domingo Tepexi de La Seda;;Santo Domingo;;Tepexi de la Seda;Puebla;NES;tanck;Tepexi de La Seda_Tepexi de la Seda_NES_Pueblo
1000188;Pueblo;Tetela;Asuncion Tetela;;Asuncion;;Tetela;Puebla;NES;tanck;Tetela_Tetela_NES_Pueblo
1000189;Pueblo;Teziutlan;Santa Maria Teziutlan;;Santa Maria;"Teusitlan;";Teziutlan;Puebla;NES;tanck;Teziutlan_Teziutlan_NES_Pueblo
1000190;Pueblo;Tlapa;San Agustin Tlapa;;San Agustin;;Tlapa;Puebla;NES;tanck;Tlapa_Tlapa_NES_Pueblo
1000191;Pueblo;Tochimilco;Asuncion Tochimilco;;Asuncion;;Tochimilco;Puebla;NES;tanck;Tochimilco_Tochimilco_NES_Pueblo
1000192;Pueblo;Totomehuacan;San Francisco Totimehuacan;;San Francisco;"Totomehuacan;";Totomehuacan;Puebla;NES;tanck;Totomehuacan_Totomehuacan_NES_Pueblo
1000193;Pueblo;Zacatlan de Las Manzanas;San Pedro y San Pablo Zacatlan de las Manzanas;;San Pedro y San Pablo;;Zacatlan Manzanas;Puebla;NES;tanck;Zacatlan de Las Manzanas_Zacatlan Manzanas_NES_Pueblo
1000194;Poblacion;Catorze;Real de Catorze;Real de Catorce;;"Alamos;";Catorze;San Luis Potosi;GDJ;gerhard-north;Catorze_Catorze_GDJ_Poblacion
1000195;Poblacion;Charcas;Real de Charcas;;;;Charcas;San Luis Potosi;GDJ;gerhard-north;Charcas_Charcas_GDJ_Poblacion
1000196;Poblacion;Guadalcazar;Real de Guadalcazar;;;;Guadalcazar;San Luis Potosi;NES;gerhardNE;Guadalcazar_Guadalcazar_NES_Poblacion
1000197;Pueblo;Rio Verde;Santa Catarina Rio Verde;;Santa Catarina;;Rioverde;San Luis Potosi;NES;tanck;Rio Verde_Rioverde_NES_Pueblo
1000198;Pueblo;Santa Maria del Rio de Abajo;Santa Maria del Rio de Abajo;;;;Santa Maria del Rio;San Luis Potosi;NES;tanck;Santa Maria del Rio de Abajo_Santa Maria del Rio_NES_Pueblo
1000199;Poblacion;Valle de San Francisco;Valle de San Francisco;Villa de Reyes;;;Valle de San Francisco;San Luis Potosi;NES;gerhardNE;Valle de San Francisco_Valle de San Francisco_NES_Poblacion
1000200;Pueblo;Aquismon;San Miguel Aquismon;;San Miguel;"Tam-Aquichimon; Tamaquimon; Tamaquilme";Valles;San Luis Potosi;NES;tanck;Aquismon_Valles_NES_Pueblo
1000201;Pueblo;Venado;San Sebastian Agua del Venado;;San Sebastian;;Venado;San Luis Potosi;GDJ;tanck;Venado_Venado_GDJ_Pueblo
1000202;Poblacion;Alamos;Alamos;;;;Alamos;Sonora-Sinaloa;GDJ;gerhard-north;Alamos_Alamos_GDJ_Poblacion
1000203;Poblacion;Copala;Copala;;;;Copala;Sonora-Sinaloa;GDJ;gerhard-north;Copala_Copala_GDJ_Poblacion
1000204;Poblacion;Cosala;Once mil virgenes de Cosala;;;;Cosala;Sonora-Sinaloa;GDJ;gerhard-north;Cosala_Cosala_GDJ_Poblacion
1000205;Villa;Culiacan;San Miguel Culiacan;;;;Culiacan;Sonora-Sinaloa;GDJ;gerhard-north;Culiacan_Culiacan_GDJ_Villa
1000206;Villa;El Fuerte;El Fuerte de Montesclaros;;;"Rio Fuerte; Riofuerte;";El Fuerte;Sonora-Sinaloa;GDJ;gerhard-north;El Fuerte_El Fuerte_GDJ_Villa
1000207;Pueblo;Matatan;Santa Cruz Matatan;;Santa Cruz;;Maloya;Sonora-Sinaloa;GDJ;tanck;Matatan_Maloya_GDJ_Pueblo
1000208;Poblacion;Mazatlan;Mazatlan;;;;Copala;Sonora-Sinaloa;GDJ;gerhard-north;Mazatlan_Copala_GDJ_Poblacion
1000209;Poblacion;Rio Chico;Rio Chico;;;;Ostimuri;Sonora-Sinaloa;GDJ;gerhard-north;Rio Chico_Ostimuri_GDJ_Poblacion
1000210;Poblacion;Rosario;Rosario;;;;Rosario;Sonora-Sinaloa;GDJ;gerhard-north;Rosario_Rosario_GDJ_Poblacion
1000211;Villa;Sinaloa;San Felipe y Santiago Sinaloa;;;;Sinaloa;Sonora-Sinaloa;GDJ;gerhard-north;Sinaloa_Sinaloa_GDJ_Villa
1000212;Pueblo;Acayucan;San Martin Acayucan;;San Martin;;Coatzacoalcos;Veracruz;NES;tanck;Acayucan_Coatzacoalcos_NES_Pueblo
1000213;Villa;Cordoba;Cordoba;;;"Tetitlan;";Cordoba;Veracruz;NES;gerhardNE;Cordoba_Cordoba_NES_Villa
1000214;Pueblo;Cosamaloapan;San Martin Cosamaloapan;;San Martin;;Cosamaloapan;Veracruz;NES;tanck;Cosamaloapan_Cosamaloapan_NES_Pueblo
1000215;Pueblo;Perote;San Miguel Perote;;San Miguel;;Jalacingo;Veracruz;NES;tanck;Perote_Jalacingo_NES_Pueblo
1000216;Villa;Orizaba;San Miguel Orizaba;;San Miguel;;Orizaba;Veracruz;NES;tanck;Orizaba_Orizaba_NES_Villa
1000217;Villa;Panuco;San Esteban de Panuco;;San Esteban;;Panuco;Veracruz;NES;gerhardNE;Panuco_Panuco_NES_Villa
1000218;Pueblo;Papantla;Santa Maria Papantla;;Santa Maria;;Papantla;Veracruz;NES;tanck;Papantla_Papantla_NES_Pueblo
1000219;Villa;Tuxtla;Santiago Tuxtla;;Santiago;;Tuxtla;Veracruz;NES;tanck;Tuxtla_Tuxtla_NES_Villa
1000220;Poblacion;La Antigua;La Antigua;;;;Antigua;Veracruz;NES;gerhardNE;La Antigua_Antigua_NES_Poblacion
1000221;Villa;Xalapa;Natividad Xalapa;;Natividad;;Xalapa;Veracruz;NES;tanck;Xalapa_Xalapa_NES_Villa
1000222;Pueblo;Tihosuco;San Agustin Tihosuco;;San Agustin;;Beneficios Altos;Yucatan;NES;tanck;Tihosuco_Beneficios Altos_NES_Pueblo
1000223;Pueblo;Sotuta;San Pedro y San Pablo Sotuta;;San Pedro y San Pablo;;Beneficios Bajos;Yucatan;NES;tanck;Sotuta_Beneficios Bajos_NES_Pueblo
1000224;Pueblo;Calkini;San Luis Calkini;;San Luis;;Camino Alto;Yucatan;NES;tanck;Calkini_Camino Alto_NES_Pueblo
1000225;Pueblo;Hunucma;San Francisco Hunucma;;San Francisco;;Camino Bajo;Yucatan;NES;tanck;Hunucma_Camino Bajo_NES_Pueblo
1000226;Ciudad;Campeche;Campeche;;;;Campeche;Yucatan;NES;gerhardSE;Campeche_Campeche_NES_Ciudad
1000228;Pueblo;Oxkutzcab;San Francisco Oxkutzcab;;San Francisco;;Sierra;Yucatan;NES;tanck;Oxkutzcab_Sierra_NES_Pueblo
1000229;Pueblo;Champoton;Concepcion Champoton;;Concepcion;;Sahcabchen;Yucatan;NES;tanck;Champoton_Sahcabchen_NES_Pueblo
1000230;Pueblo;Seyba Cabecera;Seyba Cabecera;;;;Sahcabchen;Yucatan;NES;tanck;Seyba Cabecera_Sahcabchen_NES_Pueblo
1000231;Pueblo;Chan Cenote;San Francisco Chan Cenote;;San Francisco;;Tizimin;Yucatan;NES;tanck;Chan Cenote_Tizimin_NES_Pueblo
1000232;Pueblo;Tizimin;Tres Reyes Tizimin;;Tres Reyes;;Tizimin;Yucatan;NES;tanck;Tizimin_Tizimin_NES_Pueblo
1000233;Villa;Aguascalientes;Aguascalientes;;;;Aguascalientes;Guadalajara;GDJ;gerhard-north;Aguascalientes_Aguascalientes_GDJ_Villa
1000234;Villa;Fresnillo;Fresnillo;Fresnillo de Gonzalez Echeverria;;;Fresnillo;Zacatecas;GDJ;gerhard-north;Fresnillo_Fresnillo_GDJ_Villa
1000235;Villa;Jerez;Jerez;Jerez de Garcia Salinas;;;Jerez;Zacatecas;GDJ;gerhard-north;Jerez_Jerez_GDJ_Villa
1000236;Pueblo;Juchipila;San Francisco Juchipila;;San Francisco;;Juchipila;Guadalajara;GDJ;tanck;Juchipila_Juchipila_GDJ_Pueblo
1000237;Poblacion;Mazapil;Mazapil;;;;Mazapil;Zacatecas;GDJ;gerhard-north;Mazapil_Mazapil_GDJ_Poblacion
1000238;Poblacion;Nieves;Nieves;;;;Nieves;Zacatecas;GDJ;gerhard-north;Nieves_Nieves_GDJ_Poblacion
1000239;Poblacion;Sierra de Pinos;Sierra de Pinos;Pinos;;;Sierra de Pinos;Zacatecas;GDJ;gerhard-north;Sierra de Pinos_Sierra de Pinos_GDJ_Poblacion
1000240;Villa;Sombrerete;Sombrerete;;;"Illerena; Llerena";Sombrerete;Zacatecas;GDJ;gerhard-north;Sombrerete_Sombrerete_GDJ_Villa
1000241;Poblacion;Tlaltenango;Valle de Tlaltenango;;;;Tlaltenango;Zacatecas;GDJ;gerhard-north;Tlaltenango_Tlaltenango_GDJ_Poblacion
1000243;Poblacion;Sabancuy;Sabancuy;;;"Sabancay;";Carmen;Carmen;NES;MP-Mexico_756;Sabancuy_Carmen_NES_Poblacion
1000244;Pueblo;Baborigame;San Francisco Javier Baborigame;;San Francisco Javier;"Baburigame; Baborigami;";Chinipas-Tepehuana;Durango;GDJ;tanck;Baborigame_Chinipas-Tepehuana_GDJ_Pueblo
1000245;Pueblo;Basonopa;Basonopa;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Basonopa_Chinipas-Tepehuana_GDJ_Pueblo
1000246;Pueblo;Cerocahui;San Francisco Cerocahui;;San Francisco;;Chinipas-Tepehuana;Durango;GDJ;tanck;Cerocahui_Chinipas-Tepehuana_GDJ_Pueblo
1000247;Pueblo;Chinatu;Chinatu;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Chinatu_Chinipas-Tepehuana_GDJ_Pueblo
1000248;Pueblo;Chinipas;Santa Ines Chinipas;;Santa Ines;;Chinipas-Tepehuana;Durango;GDJ;tanck;Chinipas_Chinipas-Tepehuana_GDJ_Pueblo
1000249;Pueblo;Churo;San Miguel de Churo;;;"Churru;";Chinipas-Tepehuana;Durango;GDJ;tanck;Churo_Chinipas-Tepehuana_GDJ_Pueblo
1000250;Pueblo;Cinco Llagas;Cinco Llagas De Cristo;;;"Cinco Llagas De Cristo;";Chinipas-Tepehuana;Durango;GDJ;tanck;Cinco Llagas_Chinipas-Tepehuana_GDJ_Pueblo
1000251;Pueblo;Cuiteco;Cuiteco;;;"Guiteco;";Chinipas-Tepehuana;Durango;GDJ;tanck;Cuiteco_Chinipas-Tepehuana_GDJ_Pueblo
1000252;Pueblo;Dolores;Dolores;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Dolores_Chinipas-Tepehuana_GDJ_Pueblo
1000253;Pueblo;Guadalupe;Guadalupe;;;"Valle Humbroso;";Chinipas-Tepehuana;Durango;GDJ;tanck;Guadalupe_Chinipas-Tepehuana_GDJ_Pueblo
1000254;Pueblo;Guadalupe Viejo;Guadalupe Viejo;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Guadalupe Viejo_Chinipas-Tepehuana_GDJ_Pueblo
1000255;Pueblo;Guagueyvo;San Luis Guagueyvo;;San Luis;"Guageibo;";Batopilas;Durango;GDJ;tanck;Guagueyvo_Batopilas_GDJ_Pueblo
1000256;Pueblo;Guahuachique;Nuestra Señora del Popolo Guahuachique;;Nuestra Señora del Popolo;"Gueguechic;";Batopilas;Durango;GDJ;tanck;Guahuachique_Batopilas_GDJ_Pueblo
1000257;Pueblo;Guapalayna;Guapalayna;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Guapalayna_Chinipas-Tepehuana_GDJ_Pueblo
1000258;Pueblo;Guazapares;Santa Teresa Guazapares;;Santa Teresa;;Chinipas-Tepehuana;Durango;GDJ;tanck;Guazapares_Chinipas-Tepehuana_GDJ_Pueblo
1000259;Pueblo;Guerachi;Guerachi;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Guerachi_Chinipas-Tepehuana_GDJ_Pueblo
1000260;Pueblo;Nabogame;Guadalupe Nabogame;;Guadalupe;;Chinipas-Tepehuana;Durango;GDJ;tanck;Nabogame_Chinipas-Tepehuana_GDJ_Pueblo
1000261;Pueblo;Loreto;Nuestra Señora De Loreto;Ignacio Valenzuela;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Loreto_Chinipas-Tepehuana_GDJ_Pueblo
1000262;Pueblo;Pamachi;San Jose Pamachi;;San Jose;;Batopilas;Durango;GDJ;tanck;Pamachi_Batopilas_GDJ_Pueblo
1000263;Pueblo;Samachique;Dolores Samachique;;Dolores;"Samechique;";Batopilas;Durango;GDJ;tanck;Samachique_Batopilas_GDJ_Pueblo
1000264;Pueblo;San Andres;San Andres;;;Baimoa;Chinipas-Tepehuana;Durango;GDJ;tanck;San Andres_Chinipas-Tepehuana_GDJ_Pueblo
1000265;Pueblo;San Ignacio;San Ignacio;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;San Ignacio_Chinipas-Tepehuana_GDJ_Pueblo
1000267;Pueblo;Santa Ana;Santa Ana;;Benjamin M. Chaparro;;Chinipas-Tepehuana;Durango;GDJ;tanck;Santa Ana_Chinipas-Tepehuana_GDJ_Pueblo
1000268;Pueblo;Santa Rosa;Santa Rosa;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Santa Rosa_Chinipas-Tepehuana_GDJ_Pueblo
1000269;Pueblo;Satevo;Santo Angel Satevo;;Santo Angel;;Batopilas;Durango;GDJ;tanck;Satevo_Batopilas_GDJ_Pueblo
1000270;Pueblo;Temoris;Temoris;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Temoris_Chinipas-Tepehuana_GDJ_Pueblo
1000271;Pueblo;Tenoriba;Tenoriba;;;;Chinipas-Tepehuana;Durango;GDJ;tanck;Tenoriba_Chinipas-Tepehuana_GDJ_Pueblo
1000272;Pueblo;Tepochique;Angeles Tepochique;;Angeles;;Chinipas-Tepehuana;Durango;GDJ;tanck;Tepochique_Chinipas-Tepehuana_GDJ_Pueblo
1000273;Pueblo;Tohayana;San Jose Tohayana;;San Jose;"Dhohallana;Toaellana";Chinipas-Tepehuana;Durango;GDJ;tanck;Tohayana_Chinipas-Tepehuana_GDJ_Pueblo
1000274;Pueblo;San Miguel Tubares;San Miguel Tubares;;San Miguel;;Chinipas-Tepehuana;Durango;GDJ;tanck;San Miguel Tubares_Chinipas-Tepehuana_GDJ_Pueblo
1000275;Pueblo;Concepcion Tubares;Concepcion Tubares;;Concepcion;;Chinipas-Tepehuana;Durango;GDJ;tanck;Concepcion Tubares_Chinipas-Tepehuana_GDJ_Pueblo
1000276;Pueblo;Yoquivo;Nuestra Señora De Loreto Yoquivo;;Nuestra Señora De Loreto;;Batopilas;Durango;GDJ;tanck;Yoquivo_Batopilas_GDJ_Pueblo
1000277;Pueblo;Babonoyaba;Santiago Babonoyaba;;Santiago;;Chihuahua;Durango;GDJ;tanck;Babonoyaba_Chihuahua_GDJ_Pueblo
1000278;Pueblo;Chuviscar;San Antonio Chuviscar;;San Antonio;;Chihuahua;Durango;GDJ;tanck;Chuviscar_Chihuahua_GDJ_Pueblo
1000279;Pueblo;Julimes;San Antonio Julimes;;San Antonio;;Chihuahua;Durango;GDJ;tanck;Julimes_Chihuahua_GDJ_Pueblo
1000280;Poblacion;Nombre De Dios;San Cristobal Nombre De Dios;;San Cristobal;;Chihuahua;Durango;GDJ;tanck;Nombre De Dios_Chihuahua_GDJ_Poblacion
1000281;Pueblo;San Andres;San Andres;;;;Chihuahua;Durango;GDJ;tanck;San Andres_Chihuahua_GDJ_Pueblo
1000282;Fuerte;Julimes;San Francisco del Norte;;;"El Norte; Junta de los Rios;";Chihuahua;Durango;GDJ;gerhard-north;Julimes_Chihuahua_GDJ_Fuerte
1000283;Pueblo;San Pablo;San Pablo;Pedro Meoqui;;;Chihuahua;Durango;GDJ;tanck;San Pablo_Chihuahua_GDJ_Pueblo
1000284;Pueblo;Santa Isabel;Santa Isabel;;;"Santa Ana;";Chihuahua;Durango;GDJ;tanck;Santa Isabel_Chihuahua_GDJ_Pueblo
1000285;Pueblo;Satevo;San Francisco Javier Satevo;;San Francisco Javier;;Chihuahua;Durango;GDJ;tanck;Satevo_Chihuahua_GDJ_Pueblo
1000286;Pueblo;Tapacolmes;Tapacolmes;Rosales;Santa Cruz;;Chihuahua;Durango;GDJ;tanck;Tapacolmes_Chihuahua_GDJ_Pueblo
1000287;Pueblo;Candelaria;Candelaria;;;;Topia;Durango;GDJ;tanck;Candelaria_Topia_GDJ_Pueblo
1000288;Pueblo;Tabahuetillo;San Isidro Tabahuesillo;;San Isidro;;Topia;Durango;GDJ;tanck;Tabahuetillo_Topia_GDJ_Pueblo
1000289;Pueblo;Tamazula;San Ignacio Tamazula;;San Ignacio;;Topia;Durango;GDJ;tanck;Tamazula_Topia_GDJ_Pueblo
1000290;Pueblo;Valle de Topia;San Pedro Topia;;San Pedro;"San Miguel Topia; Valle de Topia;";Topia;Durango;GDJ;tanck;Valle de Topia_Topia_GDJ_Pueblo
1000291;Pueblo;Aboreachi;Aboreachi;;;"Aboleachi;";Cienega de los Olivos;Durango;GDJ;tanck;Aboreachi_Cienega de los Olivos_GDJ_Pueblo
1000292;Pueblo;Cuevas;Santa Maria Cuevas;;Santa Maria;;Cienega de los Olivos;Durango;GDJ;tanck;Cuevas_Cienega de los Olivos_GDJ_Pueblo
1000293;Pueblo;Guachochi;Guachochi;;;;Cienega de los Olivos;Durango;GDJ;tanck;Guachochi_Cienega de los Olivos_GDJ_Pueblo
1000294;Pueblo;Guadalupe;Guadalupe;;;;Cienega de los Olivos;Durango;GDJ;tanck;Guadalupe_Cienega de los Olivos_GDJ_Pueblo
1000295;Pueblo;Huejotitan;San Jeronimo Huejotitan;;San Jeronimo;;Cienega de los Olivos;Durango;GDJ;tanck;Huejotitan_Cienega de los Olivos_GDJ_Pueblo
1000296;Pueblo;Humariza;San Ignacio Humariza;;San Ignacio;;Cienega de los Olivos;Durango;GDJ;tanck;Humariza_Cienega de los Olivos_GDJ_Pueblo
1000297;Pueblo;Nonoava;Nuestra Señora De Montserrate Nonoava;;Nuestra Señora De Montserrate;;Cienega de los Olivos;Durango;GDJ;tanck;Nonoava_Cienega de los Olivos_GDJ_Pueblo
1000298;Pueblo;Norogachi;Nuestra Señora del Pilar Norogachi;;Nuestra Señora del Pilar;;Cienega de los Olivos;Durango;GDJ;tanck;Norogachi_Cienega de los Olivos_GDJ_Pueblo
1000299;Pueblo;Papajichi;San Ignacio Papajichi;;San Ignacio;"Mesa de Papajichi;";Cienega de los Olivos;Durango;GDJ;tanck;Papajichi_Cienega de los Olivos_GDJ_Pueblo
1000300;Pueblo;Piedra Bola;Piedra Bola;;;;Cienega de los Olivos;Durango;GDJ;tanck;Piedra Bola_Cienega de los Olivos_GDJ_Pueblo
1000301;Pueblo;Saguarichi;Saguarichi;;;;Cienega de los Olivos;Durango;GDJ;tanck;Saguarichi_Cienega de los Olivos_GDJ_Pueblo
1000302;Pueblo;San Felipe De Jesus;San Felipe De Jesus;;;;Cienega de los Olivos;Durango;GDJ;tanck;San Felipe De Jesus_Cienega de los Olivos_GDJ_Pueblo
1000303;Pueblo;San Francisco  Borja;San Francisco Borja;;;;Cienega de los Olivos;Durango;GDJ;tanck;San Francisco  Borja_Cienega de los Olivos_GDJ_Pueblo
1000304;Pueblo;San Francisco Javier;San Francisco Javier;;;;Cienega de los Olivos;Durango;GDJ;tanck;San Francisco Javier_Cienega de los Olivos_GDJ_Pueblo
1000305;Pueblo;San Ignacio;San Ignacio;;;;Cienega de los Olivos;Durango;GDJ;tanck;San Ignacio_Cienega de los Olivos_GDJ_Pueblo
1000306;Pueblo;San Jose;San Jose del Sitio;;;;Cienega de los Olivos;Durango;GDJ;tanck;San Jose_Cienega de los Olivos_GDJ_Pueblo
1000307;Pueblo;San Juan;San Juan;;;"Atotonilco;";Cienega de los Olivos;Durango;GDJ;tanck;San Juan_Cienega de los Olivos_GDJ_Pueblo
1000308;Pueblo;San Lorenzo;San Lorenzo;;;"San Lorenzo Realito; San Lorenzo de Suma;";Cienega de los Olivos;Durango;GDJ;tanck;San Lorenzo_Cienega de los Olivos_GDJ_Pueblo
1000309;Pueblo;San Mateo;San Mateo;;;;Cienega de los Olivos;Durango;GDJ;tanck;San Mateo_Cienega de los Olivos_GDJ_Pueblo
1000310;Pueblo;San Nicolas de la Joya;San Nicolas de la Joya;;;"Hoya;";Cienega de los Olivos;Durango;GDJ;tanck;San Nicolas de la Joya_Cienega de los Olivos_GDJ_Pueblo
1000311;Pueblo;Santa Ana;Santa Ana;;;;Cienega de los Olivos;Durango;GDJ;tanck;Santa Ana_Cienega de los Olivos_GDJ_Pueblo
1000312;Pueblo;Santa Anita;Santa Anita;;;;Cienega de los Olivos;Durango;GDJ;tanck;Santa Anita_Cienega de los Olivos_GDJ_Pueblo
1000313;Pueblo;Santa Cruz;Santa Cruz de Tarahumara;;;"Valle del Rosario;";Cienega de los Olivos;Durango;GDJ;tanck;Santa Cruz_Cienega de los Olivos_GDJ_Pueblo
1000314;Pueblo;Santa Rosalia Cuevas;Santa Rosalia Cuevas;;;;Cienega de los Olivos;Durango;GDJ;tanck;Santa Rosalia Cuevas_Cienega de los Olivos_GDJ_Pueblo
1000315;Pueblo;Tatahuichi;San Javier Tatahuichi;;San Javier;"Thataguichi;";Cienega de los Olivos;Durango;GDJ;tanck;Tatahuichi_Cienega de los Olivos_GDJ_Pueblo
1000316;Pueblo;San Pablo;San Pablo Tepehuanes;Mariano Balleza;San Pablo;;Cienega de los Olivos;Durango;GDJ;tanck;San Pablo_Cienega de los Olivos_GDJ_Pueblo
1000317;Pueblo;Teporachi;Angeles Teporachi;;Angeles;;Cienega de los Olivos;Durango;GDJ;tanck;Teporachi_Cienega de los Olivos_GDJ_Pueblo
1000318;Pueblo;Tonachi;San Juan Bautista Tonachi;;San Juan Bautista;;Cienega de los Olivos;Durango;GDJ;tanck;Tonachi_Cienega de los Olivos_GDJ_Pueblo
1000319;Pueblo;Tule;San Antonio Tule;;San Antonio;;Cienega de los Olivos;Durango;GDJ;tanck;Tule_Cienega de los Olivos_GDJ_Pueblo
1000320;Pueblo;Cinco Señores;Cinco Señores;;;"Nazas;";Cuencame;Durango;GDJ;tanck;Cinco Señores_Cuencame_GDJ_Pueblo
1000321;Pueblo;Santiago Ocuila;Santiago Ocuila;;Santiago;"Oquila;";Cuencame;Durango;GDJ;tanck;Santiago Ocuila_Cuencame_GDJ_Pueblo
1000322;Pueblo;Peñon Blanco;San Diego Peñon Blanco;;San Diego;"El Peñol;";Cuencame;Durango;GDJ;tanck;Peñon Blanco_Cuencame_GDJ_Pueblo
1000323;Pueblo;San Pedro Ocuila;San Pedro Ocuila;;;;Cuencame;Durango;GDJ;tanck;San Pedro Ocuila_Cuencame_GDJ_Pueblo
1000324;Pueblo;Alamos;Nuestra Señora del Popolo Alamos;;Nuestra Señora del Popolo;;Cosihuiriachic;Durango;GDJ;tanck;Alamos_Cosihuiriachic_GDJ_Pueblo
1000325;Pueblo;Arisiachi;Santa Rosa Arisiachi;;Santa Rosa;"Treseachi; San Ignacio Arisachi";Cosihuiriachic;Durango;GDJ;tanck;Arisiachi_Cosihuiriachic_GDJ_Pueblo
1000326;Pueblo;Babarocos;San Luis Babarocos;;San Luis;;Cosihuiriachic;Durango;GDJ;tanck;Babarocos_Cosihuiriachic_GDJ_Pueblo
1000327;Pueblo;Bacabureachi;Nuestra Señora del Pilar Bacabureachi;;Nuestra Señora del Pilar;;Cosihuiriachic;Durango;GDJ;tanck;Bacabureachi_Cosihuiriachic_GDJ_Pueblo
1000328;Pueblo;Bachiniva;Natividad Bachiniva;;Natividad;;Namiquipa;Durango;GDJ;tanck;Bachiniva_Namiquipa_GDJ_Pueblo
1000329;Pueblo;Baqueachi;San Jose Baqueachi;;San Jose;;Cienega de los Olivos;Durango;GDJ;tanck;Baqueachi_Cienega de los Olivos_GDJ_Pueblo
1000330;Pueblo;Batopilillas;San Jose Batopilillas;;San Jose;;Cosihuiriachic;Durango;GDJ;tanck;Batopilillas_Cosihuiriachic_GDJ_Pueblo
1000331;Pueblo;Bocoyna;Asuncion Bocoyna;;Asuncion;;Cosihuiriachic;Durango;GDJ;tanck;Bocoyna_Cosihuiriachic_GDJ_Pueblo
1000332;Pueblo;Cajurichi;San Miguel Cajurichi;;San Miguel;Caburichi;Cosihuiriachic;Durango;GDJ;tanck;Cajurichi_Cosihuiriachic_GDJ_Pueblo
1000333;Pueblo;Carichi;Jesus Carichi;;Jesus;;Cosihuiriachic;Durango;GDJ;tanck;Carichi_Cosihuiriachic_GDJ_Pueblo
1000334;Pueblo;Cocomorachi;Cocomorachi;;;;Cosihuiriachic;Durango;GDJ;tanck;Cocomorachi_Cosihuiriachic_GDJ_Pueblo
1000335;Pueblo;Coyachi;San Ignacio Coyachi;;San Ignacio;;Cosihuiriachic;Durango;GDJ;tanck;Coyachi_Cosihuiriachic_GDJ_Pueblo
1000336;Pueblo;Cusarare;Cinco Señores Cusarare;;Cinco Señores;;Cosihuiriachic;Durango;GDJ;tanck;Cusarare_Cosihuiriachic_GDJ_Pueblo
1000337;Pueblo;Guacayvo;San Jose Guacayvo;;San Jose;;Cosihuiriachic;Durango;GDJ;tanck;Guacayvo_Cosihuiriachic_GDJ_Pueblo
1000338;Pueblo;Matachi;San Rafael Matachi;;San Rafael;"Mathachic;";Cosihuiriachic;Durango;GDJ;tanck;Matachi_Cosihuiriachic_GDJ_Pueblo
